"uid","y"
3057,1
2404,1
9570,1
3735,1
7384,1
18645,1
7336,1
17398,1
17075,1
8849,1
6612,1
10334,1
7852,1
18642,1
4957,1
12349,0
3621,1
16661,1
10144,1
9090,1
8684,1
17295,1
6864,0
15067,1
5388,1
11542,1
2633,1
2554,1
13760,1
13603,1
10168,1
597,1
12584,1
16050,1
13466,1
16733,1
8631,1
8442,1
5535,0
99,1
12599,1
7912,1
3608,1
10292,1
6068,1
1413,1
3675,1
8239,0
9670,1
12253,1
12079,1
9199,1
13180,1
12594,1
18904,1
1580,1
15960,1
11754,1
2319,1
18481,1
10956,1
7967,1
1197,1
3955,1
490,1
5947,1
8667,1
10635,1
19888,1
17386,1
14098,1
2511,0
9244,1
4365,1
17636,1
13870,1
7628,0
18563,1
17988,0
15074,1
14221,0
18332,1
17644,1
19368,1
11962,1
1865,1
18449,1
19848,1
16084,1
5609,1
1633,0
3359,1
19626,1
11676,1
10187,1
16325,1
11083,1
9106,1
5874,1
6110,1
7919,1
5948,1
14839,1
3920,0
6307,0
16447,1
11067,1
13833,1
632,1
14642,1
6681,1
11847,1
13796,1
5101,1
6590,1
16966,1
278,1
17823,1
544,1
2874,1
4271,0
2836,1
17996,1
18909,1
1283,1
984,0
7180,0
8610,1
16366,0
14784,1
8654,1
8490,1
11089,1
19581,1
14811,1
11279,1
3374,1
8064,1
15519,1
18749,1
9318,1
4450,1
10429,1
15841,1
2280,1
13886,0
6533,1
19110,0
8638,1
1734,1
9464,1
4433,1
14273,1
8518,1
10853,1
12473,1
6890,1
6815,1
10800,1
10211,1
7499,1
7014,1
18929,1
12112,1
12697,1
2955,1
936,1
15383,0
941,0
17432,1
11389,1
6013,1
453,1
5236,1
17074,1
2801,0
17236,1
12392,1
1353,1
14564,1
14266,1
13204,1
1094,1
503,1
17061,1
14229,1
12687,1
2928,1
2844,1
7138,1
8611,1
13376,1
9055,1
3936,1
10526,1
3415,1
13639,1
10120,1
14034,1
13722,1
13459,1
11787,1
6358,0
16947,1
3797,1
17674,0
17775,0
7797,1
8175,1
501,1
13915,1
1319,1
1040,1
12463,1
975,1
19768,1
12117,1
7839,1
14805,1
4837,1
40,1
14570,1
16383,1
9777,1
11603,1
4684,1
10685,1
16984,1
1759,1
8048,0
4193,1
11090,1
10269,1
3736,1
17563,1
11958,1
19275,1
16348,1
13876,1
15240,1
6651,1
17141,1
267,0
6539,1
17440,1
4093,1
16174,1
867,1
14288,1
12246,1
4173,1
18665,1
5090,1
7324,1
2129,1
12229,1
296,1
5323,1
18648,1
11300,1
18459,1
93,0
4361,0
15316,1
3581,0
12706,1
15540,1
3895,1
5293,1
755,1
12814,1
6950,1
5995,1
8978,1
19109,1
16149,1
6782,0
18886,1
3981,1
15839,1
9087,1
9132,1
16724,1
7240,1
18270,1
7587,1
8747,1
18636,1
13745,1
4078,1
12262,1
12324,1
13905,1
11967,1
1746,1
8159,1
13949,1
18235,1
3558,1
1877,1
5611,1
6080,1
6830,1
16917,1
6659,1
9325,1
7808,1
11745,1
9792,1
11334,1
9010,1
12742,1
15605,1
5052,1
17634,1
9623,1
16875,1
7222,1
4612,0
13422,1
7534,1
3508,0
2429,1
13246,1
18797,1
7517,1
15153,1
1021,1
15113,1
511,1
1806,1
19682,1
8713,1
7284,1
5294,1
13414,1
4894,1
2725,1
10940,1
5419,1
2653,1
2675,1
7776,1
19561,1
17824,0
19731,1
9986,1
218,1
12084,1
12076,0
13140,1
997,1
894,1
231,1
15451,1
11464,1
10387,0
13654,1
421,1
8912,1
4489,1
18266,1
4419,1
1549,1
5010,1
7359,1
10864,1
16425,1
18015,1
1147,1
13690,0
90,1
12819,1
6992,1
15979,1
12858,1
17217,1
10436,0
11005,1
13033,1
16876,0
4436,1
5182,1
3874,1
7498,1
19987,1
3654,1
16047,1
19367,1
16654,1
14970,1
16591,0
883,1
15871,1
5923,1
6150,1
1720,1
13634,1
1897,1
3425,1
17850,1
13385,1
9693,1
17638,1
8208,1
9858,1
16978,1
5181,1
1084,1
14094,1
532,1
6997,1
19375,1
14118,1
6753,1
3912,1
14645,0
6947,1
9871,1
18727,1
3670,1
8868,1
17734,1
12969,1
8934,1
2391,1
5157,1
13993,1
8727,1
1733,0
18752,1
2477,0
9841,1
19913,1
14243,1
795,1
9429,1
5434,1
320,1
8578,1
4069,1
10149,0
18769,1
12719,1
1416,1
452,1
3453,1
7035,1
12483,1
15497,1
526,1
5362,1
4091,0
14069,1
13535,1
5347,1
14238,1
3427,1
1741,1
1943,1
220,0
8509,1
2437,1
8321,1
6595,1
3538,1
15120,1
16704,1
1821,1
2815,1
6689,1
13032,1
8216,1
9640,1
17983,1
2805,0
13373,1
8551,1
12681,1
19815,1
559,1
4708,1
4336,1
14652,1
3647,1
6918,1
16191,1
10835,1
7615,1
18806,1
4258,0
13695,1
12404,0
19155,1
17530,1
17173,1
14776,1
12964,1
4234,1
2559,1
4616,1
7166,1
2355,1
17301,1
11307,0
11210,1
18692,1
10973,1
19999,1
9980,1
9235,1
15798,1
15381,1
13968,1
3935,1
5376,1
2672,1
14520,1
17477,1
9511,0
18927,1
12263,1
15768,1
16705,1
12353,1
17830,1
561,1
9941,1
4969,1
6576,1
9815,1
11436,1
6491,1
5404,1
18108,1
2169,1
840,1
3474,1
3482,1
11251,1
6619,1
533,1
7928,1
14732,1
11897,1
18919,1
7064,1
7679,1
14853,1
12952,1
6849,1
4311,1
12288,1
4101,1
17265,1
13543,1
7656,1
11162,1
10027,1
19037,1
1200,1
7949,1
9696,1
3329,1
5711,1
7475,1
11216,1
10175,1
2258,1
16336,1
5145,1
14242,1
5537,1
2627,0
18156,1
14407,1
19759,1
798,1
17186,1
10412,1
19236,1
16323,1
12844,1
15195,1
13874,1
18085,1
15509,1
2331,1
18632,1
13674,1
2269,1
18670,1
5263,1
15520,1
2613,1
13258,0
12947,1
13903,0
2012,1
5091,1
15635,1
19394,1
4810,0
11662,1
4922,1
2753,1
6912,1
11474,1
14296,1
12235,0
9211,0
8309,1
2392,1
5838,1
19027,1
12360,1
1618,1
4395,1
18069,1
15138,1
1249,1
13664,1
9140,1
4316,1
4951,0
7002,1
5008,1
19060,0
8250,1
9678,1
19562,1
15001,1
6937,1
9247,1
5467,1
7904,1
4597,1
3268,1
13134,1
2233,1
18231,1
1213,1
7827,1
10750,1
18186,1
4590,1
13170,1
3408,1
2025,0
3520,1
15915,1
70,1
15542,1
892,1
17232,1
11263,1
1546,1
17237,1
2857,1
18294,1
6399,1
13428,0
527,1
13089,1
11248,1
5439,1
14560,0
10447,0
13304,1
13353,1
2029,0
9723,1
19089,0
12054,1
18610,1
18054,1
2330,1
6521,1
16368,0
6921,1
13144,1
18263,1
6893,1
5918,1
19730,1
7792,1
19123,1
4934,1
9019,1
18477,1
5061,1
15218,1
16954,1
1467,1
10157,1
6396,1
7638,1
10983,1
19402,1
5039,1
7955,1
19063,1
507,1
15073,1
4176,1
4849,1
15076,1
5298,1
2924,0
5447,0
16214,1
5507,1
11142,1
15362,1
983,1
11316,1
15019,1
9910,1
3257,0
10338,1
11858,1
13174,1
11331,0
13104,1
371,1
581,1
8714,1
19150,1
2253,1
14150,0
16603,1
13178,1
17669,1
6177,1
18519,1
15793,0
5830,1
5902,1
5606,1
17188,1
3746,0
3065,1
19631,1
3098,1
19096,1
14616,1
9597,0
7450,1
18731,1
17655,1
17292,1
8565,1
5816,1
3580,0
2899,1
16426,1
16532,1
17998,1
14636,1
2683,1
17608,1
11913,1
13779,1
14036,1
11191,1
13917,1
14136,0
121,1
6827,1
11482,1
17518,1
19519,1
6744,1
8993,1
12089,1
9904,1
8789,1
13528,1
1248,1
18399,1
11002,1
16022,1
19203,1
1440,1
12319,1
9581,1
12461,1
15852,1
1778,1
1675,1
14401,1
11415,1
10136,0
9463,1
15559,1
1352,1
2845,1
11602,1
9249,1
8632,1
7208,1
15984,1
18219,1
8528,0
5153,1
428,1
12849,0
12530,1
10667,1
8620,1
7127,1
9042,1
16778,1
4542,1
11271,1
16108,1
12959,1
458,1
11882,1
460,1
15338,1
14838,1
6434,1
19469,1
6756,1
6676,1
19327,1
13430,1
8370,1
14584,1
11321,0
12763,1
15043,1
15461,1
440,1
5773,1
8141,1
11026,1
3631,1
11534,1
19649,0
11959,1
10007,0
10250,1
4017,1
2179,0
7019,1
19514,1
3951,1
12189,1
13883,1
8547,1
12070,1
178,1
12234,1
15305,1
5601,1
5752,1
2841,1
10756,1
10986,0
188,1
6653,1
3034,1
4500,1
14457,1
4035,1
15669,1
6717,1
11589,1
10409,1
17010,1
2073,1
