uid,n_null,discret_null
27135,53,2
27136,48,2
27137,40,2
27138,64,2
27139,173,4
27140,31,1
27141,36,2
27142,34,2
27143,50,2
27144,54,2
27145,49,2
27146,40,2
27147,155,4
27148,57,2
27149,49,2
27150,23,1
27151,53,2
27152,1013,5
27153,46,2
27154,39,2
27155,55,2
27156,825,5
27157,252,5
27158,49,2
27159,83,3
27160,175,4
27161,27,1
27162,163,4
27163,143,3
27164,30,1
27165,44,2
27166,59,2
27167,63,2
27168,44,2
27169,66,2
27170,167,4
27171,182,4
27172,20,1
27173,44,2
27174,39,2
27175,67,2
27176,42,2
27177,257,5
27178,55,2
27179,42,2
27180,63,2
27181,60,2
27182,149,4
27183,35,2
27184,43,2
27185,32,1
27186,54,2
27187,32,1
27188,52,2
27189,711,5
27190,49,2
27191,37,2
27192,52,2
27193,189,4
27194,46,2
27195,52,2
27196,55,2
27197,48,2
27198,45,2
27199,1013,5
27200,66,2
27201,63,2
27202,56,2
27203,71,3
27204,54,2
27205,63,2
27206,1040,5
27207,40,2
27208,45,2
27209,299,5
27210,827,5
27211,47,2
27212,168,4
27213,55,2
27214,45,2
27215,40,2
27216,58,2
27217,176,4
27218,60,2
27219,164,4
27220,165,4
27221,1038,5
27222,45,2
27223,160,4
27224,54,2
27225,46,2
27226,43,2
27227,57,2
27228,1035,5
27229,37,2
27230,63,2
27231,180,4
27232,48,2
27233,51,2
27234,53,2
27235,42,2
27236,37,2
27237,49,2
27238,45,2
27239,182,4
27240,74,3
27241,1011,5
27242,40,2
27243,69,2
27244,49,2
27245,157,4
27246,172,4
27247,163,4
27248,41,2
27249,56,2
27250,888,5
27251,181,4
27252,41,2
27253,55,2
27254,63,2
27255,156,4
27256,43,2
27257,37,2
27258,179,4
27259,70,3
27260,48,2
27261,33,2
27262,166,4
27263,173,4
27264,54,2
27265,157,4
27266,143,3
27267,180,4
27268,886,5
27269,61,2
27270,713,5
27271,1036,5
27272,61,2
27273,59,2
27274,33,2
27275,52,2
27276,58,2
27277,39,2
27278,52,2
27279,62,2
27280,160,4
27281,40,2
27282,41,2
27283,47,2
27284,53,2
27285,63,2
27286,56,2
27287,49,2
27288,183,4
27289,47,2
27290,66,2
27291,63,2
27292,64,2
27293,43,2
27294,166,4
27295,30,1
27296,50,2
27297,53,2
27298,62,2
27299,47,2
27300,53,2
27301,29,1
27302,60,2
27303,75,3
27304,158,4
27305,51,2
27306,74,3
27307,42,2
27308,48,2
27309,53,2
27310,57,2
27311,92,3
27312,51,2
27313,64,2
27314,56,2
27315,57,2
27316,55,2
27317,167,4
27318,44,2
27319,47,2
27320,32,1
27321,52,2
27322,52,2
27323,54,2
27324,46,2
27325,62,2
27326,52,2
27327,47,2
27328,70,3
27329,34,2
27330,49,2
27331,51,2
27332,52,2
27333,715,5
27334,48,2
27335,154,4
27336,31,1
27337,172,4
27338,70,3
27339,42,2
27340,60,2
27341,36,2
27342,278,5
27343,35,2
27344,39,2
27345,45,2
27346,49,2
27347,36,2
27348,46,2
27349,73,3
27350,67,2
27351,50,2
27352,37,2
27353,33,2
27354,48,2
27355,175,4
27356,42,2
27357,1030,5
27358,1023,5
27359,55,2
27360,173,4
27361,1021,5
27362,1028,5
27363,49,2
27364,54,2
27365,39,2
27366,1010,5
27367,70,3
27368,166,4
27369,62,2
27370,168,4
27371,167,4
27372,37,2
27373,60,2
27374,70,3
27375,63,2
27376,1039,5
27377,38,2
27378,42,2
27379,45,2
27380,44,2
27381,36,2
27382,23,1
27383,26,1
27384,52,2
27385,52,2
27386,162,4
27387,157,4
27388,43,2
27389,49,2
27390,54,2
27391,31,1
27392,50,2
27393,54,2
27394,31,1
27395,144,3
27396,66,2
27397,165,4
27398,40,2
27399,39,2
27400,50,2
27401,45,2
27402,54,2
27403,61,2
27404,156,4
27405,59,2
27406,68,2
27407,36,2
27408,50,2
27409,57,2
27410,46,2
27411,61,2
27412,63,2
27413,36,2
27414,38,2
27415,208,5
27416,40,2
27417,1039,5
27418,51,2
27419,49,2
27420,44,2
27421,58,2
27422,50,2
27423,36,2
27424,49,2
27425,66,2
27426,67,2
27427,53,2
27428,53,2
27429,157,4
27430,39,2
27431,52,2
27432,247,5
27433,170,4
27434,59,2
27435,50,2
27436,826,5
27437,52,2
27438,69,2
27439,52,2
27440,179,4
27441,41,2
27442,24,1
27443,47,2
27444,41,2
27445,56,2
27446,27,1
27447,41,2
27448,172,4
27449,47,2
27450,67,2
27451,62,2
27452,61,2
27453,706,5
27454,47,2
27455,58,2
27456,31,1
27457,53,2
27458,136,3
27459,58,2
27460,56,2
27461,56,2
27462,49,2
27463,31,1
27464,72,3
27465,58,2
27466,43,2
27467,54,2
27468,67,2
27469,62,2
27470,58,2
27471,155,4
27472,42,2
27473,39,2
27474,71,3
27475,44,2
27476,54,2
27477,65,2
27478,52,2
27479,170,4
27480,39,2
27481,39,2
27482,174,4
27483,69,2
27484,61,2
27485,65,2
27486,240,5
27487,57,2
27488,882,5
27489,40,2
27490,28,1
27491,52,2
27492,42,2
27493,41,2
27494,65,2
27495,240,5
27496,47,2
27497,48,2
27498,42,2
27499,184,4
27500,36,2
27501,169,4
27502,46,2
27503,47,2
27504,65,2
27505,50,2
27506,1039,5
27507,72,3
27508,47,2
27509,57,2
27510,45,2
27511,155,4
27512,57,2
27513,1023,5
27514,63,2
27515,59,2
27516,69,2
27517,52,2
27518,47,2
27519,160,4
27520,133,3
27521,167,4
27522,57,2
27523,43,2
27524,181,4
27525,49,2
27526,1023,5
27527,65,2
27528,65,2
27529,43,2
27530,50,2
27531,53,2
27532,60,2
27533,256,5
27534,44,2
27535,60,2
27536,45,2
27537,47,2
27538,34,2
27539,52,2
27540,22,1
27541,60,2
27542,51,2
27543,39,2
27544,20,1
27545,29,1
27546,47,2
27547,40,2
27548,48,2
27549,29,1
27550,712,5
27551,40,2
27552,712,5
27553,44,2
27554,38,2
27555,28,1
27556,49,2
27557,33,2
27558,56,2
27559,163,4
27560,39,2
27561,158,4
27562,46,2
27563,41,2
27564,62,2
27565,57,2
27566,178,4
27567,61,2
27568,33,2
27569,56,2
27570,49,2
27571,1036,5
27572,50,2
27573,56,2
27574,53,2
27575,42,2
27576,57,2
27577,136,3
27578,824,5
27579,33,2
27580,50,2
27581,39,2
27582,63,2
27583,38,2
27584,41,2
27585,41,2
27586,45,2
27587,168,4
27588,71,3
27589,35,2
27590,60,2
27591,33,2
27592,41,2
27593,46,2
27594,68,2
27595,51,2
27596,38,2
27597,56,2
27598,51,2
27599,40,2
27600,58,2
27601,60,2
27602,49,2
27603,167,4
27604,35,2
27605,52,2
27606,42,2
27607,58,2
27608,68,2
27609,60,2
27610,48,2
27611,1014,5
27612,702,5
27613,44,2
27614,41,2
27615,50,2
27616,35,2
27617,45,2
27618,151,4
27619,40,2
27620,71,3
27621,52,2
27622,144,3
27623,60,2
27624,1036,5
27625,36,2
27626,67,2
27627,59,2
27628,45,2
27629,55,2
27630,297,5
27631,66,2
27632,244,5
27633,41,2
27634,55,2
27635,1023,5
27636,151,4
27637,30,1
27638,48,2
27639,59,2
27640,71,3
27641,43,2
27642,46,2
27643,50,2
27644,64,2
27645,156,4
27646,49,2
27647,36,2
27648,61,2
27649,45,2
27650,39,2
27651,56,2
27652,64,2
27653,699,5
27654,182,4
27655,42,2
27656,42,2
27657,61,2
27658,31,1
27659,41,2
27660,54,2
27661,181,4
27662,62,2
27663,37,2
27664,158,4
27665,49,2
27666,57,2
27667,46,2
27668,62,2
27669,62,2
27670,49,2
27671,63,2
27672,58,2
27673,63,2
27674,35,2
27675,48,2
27676,64,2
27677,47,2
27678,29,1
27679,58,2
27680,45,2
27681,33,2
27682,43,2
27683,40,2
27684,177,4
27685,38,2
27686,46,2
27687,62,2
27688,66,2
27689,46,2
27690,60,2
27691,27,1
27692,58,2
27693,50,2
27694,153,4
27695,59,2
27696,1020,5
27697,50,2
27698,39,2
27699,56,2
27700,37,2
27701,48,2
27702,54,2
27703,169,4
27704,45,2
27705,57,2
27706,41,2
27707,38,2
27708,58,2
27709,45,2
27710,42,2
27711,37,2
27712,44,2
27713,1036,5
27714,40,2
27715,58,2
27716,60,2
27717,169,4
27718,174,4
27719,46,2
27720,167,4
27721,156,4
27722,40,2
27723,48,2
27724,363,5
27725,228,5
27726,21,1
27727,47,2
27728,48,2
27729,66,2
27730,61,2
27731,49,2
27732,35,2
27733,63,2
27734,41,2
27735,91,3
27736,173,4
27737,117,3
27738,46,2
27739,66,2
27740,46,2
27741,39,2
27742,158,4
27743,64,2
27744,204,5
27745,59,2
27746,41,2
27747,53,2
27748,47,2
27749,61,2
27750,175,4
27751,174,4
27752,61,2
27753,57,2
27754,50,2
27755,52,2
27756,171,4
27757,79,3
27758,42,2
27759,42,2
27760,48,2
27761,64,2
27762,50,2
27763,43,2
27764,49,2
27765,49,2
27766,38,2
27767,32,1
27768,179,4
27769,103,3
27770,67,2
27771,52,2
27772,56,2
27773,38,2
27774,68,2
27775,74,3
27776,246,5
27777,34,2
27778,53,2
27779,159,4
27780,174,4
27781,64,2
27782,47,2
27783,166,4
27784,1029,5
27785,40,2
27786,61,2
27787,40,2
27788,58,2
27789,173,4
27790,167,4
27791,26,1
27792,69,2
27793,57,2
27794,33,2
27795,122,3
27796,54,2
27797,56,2
27798,58,2
27799,42,2
27800,50,2
27801,336,5
27802,42,2
27803,43,2
27804,57,2
27805,59,2
27806,175,4
27807,69,2
27808,60,2
27809,50,2
27810,66,2
27811,43,2
27812,37,2
27813,33,2
27814,1022,5
27815,46,2
27816,62,2
27817,36,2
27818,36,2
27819,41,2
27820,51,2
27821,43,2
27822,45,2
27823,31,1
27824,42,2
27825,49,2
27826,59,2
27827,1010,5
27828,162,4
27829,1035,5
27830,61,2
27831,64,2
27832,45,2
27833,56,2
27834,46,2
27835,37,2
27836,170,4
27837,42,2
27838,179,4
27839,42,2
27840,159,4
27841,49,2
27842,49,2
27843,48,2
27844,62,2
27845,65,2
27846,60,2
27847,66,2
27848,46,2
27849,44,2
27850,53,2
27851,172,4
27852,44,2
27853,47,2
27854,22,1
27855,50,2
27856,47,2
27857,52,2
27858,52,2
27859,42,2
27860,38,2
27861,50,2
27862,47,2
27863,58,2
27864,700,5
27865,57,2
27866,66,2
27867,30,1
27868,65,2
27869,43,2
27870,1031,5
27871,55,2
27872,1035,5
27873,67,2
27874,168,4
27875,42,2
27876,172,4
27877,171,4
27878,46,2
27879,72,3
27880,177,4
27881,160,4
27882,179,4
27883,45,2
27884,37,2
27885,18,1
27886,49,2
27887,45,2
27888,51,2
27889,66,2
27890,53,2
27891,38,2
27892,71,3
27893,44,2
27894,65,2
27895,52,2
27896,169,4
27897,246,5
27898,50,2
27899,35,2
27900,54,2
27901,53,2
27902,47,2
27903,47,2
27904,54,2
27905,36,2
27906,55,2
27907,43,2
27908,161,4
27909,63,2
27910,41,2
27911,68,2
27912,53,2
27913,57,2
27914,39,2
27915,52,2
27916,50,2
27917,38,2
27918,26,1
27919,973,5
27920,61,2
27921,51,2
27922,53,2
27923,172,4
27924,59,2
27925,61,2
27926,47,2
27927,56,2
27928,60,2
27929,153,4
27930,36,2
27931,15,1
27932,62,2
27933,50,2
27934,38,2
27935,159,4
27936,108,3
27937,164,4
27938,41,2
27939,58,2
27940,22,1
27941,175,4
27942,72,3
27943,45,2
27944,60,2
27945,54,2
27946,36,2
27947,29,1
27948,46,2
27949,166,4
27950,174,4
27951,68,2
27952,64,2
27953,59,2
27954,40,2
27955,43,2
27956,181,4
27957,61,2
27958,37,2
27959,45,2
27960,81,3
27961,39,2
27962,62,2
27963,51,2
27964,949,5
27965,696,5
27966,255,5
27967,54,2
27968,181,4
27969,171,4
27970,59,2
27971,45,2
27972,68,2
27973,35,2
27974,177,4
27975,47,2
27976,58,2
27977,51,2
27978,44,2
27979,45,2
27980,163,4
27981,189,4
27982,178,4
27983,370,5
27984,45,2
27985,69,2
27986,46,2
27987,142,3
27988,56,2
27989,60,2
27990,53,2
27991,66,2
27992,71,3
27993,37,2
27994,53,2
27995,62,2
27996,183,4
27997,48,2
27998,58,2
27999,57,2
28000,1029,5
28001,42,2
28002,61,2
28003,37,2
28004,48,2
28005,49,2
28006,55,2
28007,160,4
28008,50,2
28009,154,4
28010,1046,5
28011,158,4
28012,49,2
28013,26,1
28014,47,2
28015,48,2
28016,37,2
28017,66,2
28018,161,4
28019,35,2
28020,168,4
28021,46,2
28022,43,2
28023,44,2
28024,72,3
28025,68,2
28026,40,2
28027,56,2
28028,66,2
28029,162,4
28030,52,2
28031,157,4
28032,56,2
28033,172,4
28034,54,2
28035,34,2
28036,50,2
28037,1022,5
28038,164,4
28039,58,2
28040,62,2
28041,40,2
28042,40,2
28043,44,2
28044,46,2
28045,64,2
28046,47,2
28047,36,2
28048,41,2
28049,30,1
28050,36,2
28051,52,2
28052,36,2
28053,63,2
28054,37,2
28055,53,2
28056,42,2
28057,48,2
28058,48,2
28059,48,2
28060,180,4
28061,45,2
28062,45,2
28063,43,2
28064,179,4
28065,66,2
28066,48,2
28067,57,2
28068,69,2
28069,45,2
28070,189,4
28071,63,2
28072,65,2
28073,61,2
28074,180,4
28075,155,4
28076,37,2
28077,35,2
28078,48,2
28079,20,1
28080,41,2
28081,46,2
28082,56,2
28083,57,2
28084,60,2
28085,48,2
28086,57,2
28087,43,2
28088,57,2
28089,66,2
28090,34,2
28091,164,4
28092,186,4
28093,172,4
28094,66,2
28095,60,2
28096,42,2
28097,57,2
28098,64,2
28099,45,2
28100,71,3
28101,55,2
28102,39,2
28103,56,2
28104,190,4
28105,40,2
28106,1007,5
28107,181,4
28108,52,2
28109,52,2
28110,826,5
28111,177,4
28112,43,2
28113,31,1
28114,61,2
28115,51,2
28116,1035,5
28117,62,2
28118,43,2
28119,163,4
28120,43,2
28121,43,2
28122,44,2
28123,706,5
28124,60,2
28125,37,2
28126,52,2
28127,41,2
28128,47,2
28129,170,4
28130,49,2
28131,59,2
28132,716,5
28133,53,2
28134,58,2
28135,1032,5
28136,69,2
28137,33,2
28138,45,2
28139,50,2
28140,38,2
28141,28,1
28142,57,2
28143,64,2
28144,49,2
28145,30,1
28146,101,3
28147,44,2
28148,714,5
28149,1011,5
28150,34,2
28151,56,2
28152,61,2
28153,163,4
28154,25,1
28155,157,4
28156,45,2
28157,67,2
28158,70,3
28159,48,2
28160,55,2
28161,51,2
28162,1023,5
28163,41,2
28164,43,2
28165,32,1
28166,1028,5
28167,64,2
28168,50,2
28169,160,4
28170,50,2
28171,43,2
28172,41,2
28173,46,2
28174,713,5
28175,56,2
28176,50,2
28177,50,2
28178,177,4
28179,39,2
28180,108,3
28181,28,1
28182,37,2
28183,61,2
28184,68,2
28185,43,2
28186,113,3
28187,57,2
28188,57,2
28189,34,2
28190,54,2
28191,45,2
28192,59,2
28193,44,2
28194,46,2
28195,51,2
28196,68,2
28197,54,2
28198,44,2
28199,67,2
28200,64,2
28201,41,2
28202,64,2
28203,49,2
28204,67,2
28205,52,2
28206,38,2
28207,37,2
28208,1039,5
28209,42,2
28210,41,2
28211,43,2
28212,69,2
28213,75,3
28214,42,2
28215,48,2
28216,55,2
28217,42,2
28218,53,2
28219,49,2
28220,150,4
28221,156,4
28222,48,2
28223,172,4
28224,53,2
28225,63,2
28226,50,2
28227,58,2
28228,51,2
28229,43,2
28230,44,2
28231,42,2
28232,1023,5
28233,179,4
28234,93,3
28235,53,2
28236,163,4
28237,61,2
28238,30,1
28239,74,3
28240,295,5
28241,49,2
28242,36,2
28243,179,4
28244,49,2
28245,173,4
28246,170,4
28247,46,2
28248,157,4
28249,36,2
28250,47,2
28251,57,2
28252,67,2
28253,1013,5
28254,52,2
28255,63,2
28256,690,5
28257,46,2
28258,48,2
28259,158,4
28260,96,3
28261,40,2
28262,28,1
28263,49,2
28264,61,2
28265,64,2
28266,164,4
28267,705,5
28268,66,2
28269,39,2
28270,170,4
28271,164,4
28272,62,2
28273,45,2
28274,67,2
28275,60,2
28276,48,2
28277,50,2
28278,38,2
28279,177,4
28280,43,2
28281,33,2
28282,44,2
28283,58,2
28284,50,2
28285,34,2
28286,63,2
28287,64,2
28288,45,2
28289,60,2
28290,38,2
28291,70,3
28292,39,2
28293,45,2
28294,40,2
28295,66,2
28296,74,3
28297,49,2
28298,164,4
28299,97,3
28300,56,2
28301,119,3
28302,41,2
28303,32,1
28304,1011,5
28305,54,2
28306,60,2
28307,39,2
28308,174,4
28309,44,2
28310,181,4
28311,45,2
28312,40,2
28313,57,2
28314,37,2
28315,60,2
28316,55,2
28317,63,2
28318,41,2
28319,46,2
28320,61,2
28321,60,2
28322,39,2
28323,52,2
28324,83,3
28325,44,2
28326,68,2
28327,74,3
28328,29,1
28329,276,5
28330,40,2
28331,55,2
28332,56,2
28333,59,2
28334,38,2
28335,65,2
28336,182,4
28337,165,4
28338,49,2
28339,49,2
28340,57,2
28341,60,2
28342,44,2
28343,40,2
28344,27,1
28345,39,2
28346,45,2
28347,60,2
28348,46,2
28349,66,2
28350,60,2
28351,1026,5
28352,42,2
28353,57,2
28354,38,2
28355,365,5
28356,41,2
28357,43,2
28358,54,2
28359,72,3
28360,39,2
28361,55,2
28362,37,2
28363,172,4
28364,182,4
28365,47,2
28366,42,2
28367,37,2
28368,181,4
28369,55,2
28370,59,2
28371,255,5
28372,48,2
28373,53,2
28374,52,2
28375,46,2
28376,60,2
28377,186,4
28378,65,2
28379,47,2
28380,52,2
28381,38,2
28382,59,2
28383,52,2
28384,72,3
28385,46,2
28386,52,2
28387,42,2
28388,33,2
28389,47,2
28390,134,3
28391,57,2
28392,43,2
28393,49,2
28394,32,1
28395,61,2
28396,33,2
28397,44,2
28398,63,2
28399,45,2
28400,826,5
28401,67,2
28402,704,5
28403,1033,5
28404,48,2
28405,51,2
28406,65,2
28407,67,2
28408,61,2
28409,40,2
28410,71,3
28411,50,2
28412,63,2
28413,40,2
28414,45,2
28415,33,2
28416,32,1
28417,51,2
28418,61,2
28419,71,3
28420,35,2
28421,62,2
28422,41,2
28423,216,5
28424,47,2
28425,1033,5
28426,44,2
28427,51,2
28428,65,2
28429,49,2
28430,34,2
28431,37,2
28432,48,2
28433,72,3
28434,43,2
28435,42,2
28436,45,2
28437,66,2
28438,44,2
28439,288,5
28440,43,2
28441,59,2
28442,53,2
28443,1046,5
28444,50,2
28445,287,5
28446,63,2
28447,63,2
28448,176,4
28449,39,2
28450,49,2
28451,47,2
28452,54,2
28453,37,2
28454,39,2
28455,67,2
28456,118,3
28457,58,2
28458,143,3
28459,57,2
28460,42,2
28461,40,2
28462,148,4
28463,47,2
28464,53,2
28465,701,5
28466,61,2
28467,53,2
28468,72,3
28469,43,2
28470,40,2
28471,52,2
28472,35,2
28473,60,2
28474,44,2
28475,63,2
28476,72,3
28477,48,2
28478,156,4
28479,40,2
28480,38,2
28481,60,2
28482,19,1
28483,46,2
28484,47,2
28485,34,2
28486,48,2
28487,34,2
28488,53,2
28489,36,2
28490,66,2
28491,50,2
28492,50,2
28493,53,2
28494,44,2
28495,55,2
28496,41,2
28497,58,2
28498,40,2
28499,34,2
28500,65,2
28501,183,4
28502,395,5
28503,54,2
28504,48,2
28505,58,2
28506,177,4
28507,41,2
28508,55,2
28509,38,2
28510,156,4
28511,37,2
28512,35,2
28513,155,4
28514,165,4
28515,41,2
28516,43,2
28517,46,2
28518,62,2
28519,186,4
28520,185,4
28521,32,1
28522,61,2
28523,40,2
28524,57,2
28525,49,2
28526,44,2
28527,44,2
28528,29,1
28529,54,2
28530,61,2
28531,73,3
28532,46,2
28533,46,2
28534,46,2
28535,60,2
28536,39,2
28537,239,5
28538,178,4
28539,38,2
28540,67,2
28541,41,2
28542,58,2
28543,49,2
28544,48,2
28545,285,5
28546,65,2
28547,48,2
28548,32,1
28549,34,2
28550,63,2
28551,107,3
28552,57,2
28553,46,2
28554,59,2
28555,42,2
28556,35,2
28557,65,2
28558,51,2
28559,57,2
28560,62,2
28561,162,4
28562,46,2
28563,1039,5
28564,66,2
28565,38,2
28566,36,2
28567,108,3
28568,54,2
28569,60,2
28570,44,2
28571,50,2
28572,59,2
28573,47,2
28574,1030,5
28575,66,2
28576,42,2
28577,64,2
28578,51,2
28579,59,2
28580,41,2
28581,66,2
28582,63,2
28583,53,2
28584,182,4
28585,29,1
28586,30,1
28587,63,2
28588,54,2
28589,43,2
28590,165,4
28591,50,2
28592,370,5
28593,43,2
28594,42,2
28595,180,4
28596,37,2
28597,44,2
28598,40,2
28599,170,4
28600,71,3
28601,63,2
28602,54,2
28603,42,2
28604,52,2
28605,53,2
28606,33,2
28607,47,2
28608,180,4
28609,38,2
28610,43,2
28611,39,2
28612,39,2
28613,66,2
28614,64,2
28615,64,2
28616,21,1
28617,65,2
28618,46,2
28619,702,5
28620,177,4
28621,37,2
28622,161,4
28623,48,2
28624,50,2
28625,31,1
28626,57,2
28627,41,2
28628,59,2
28629,59,2
28630,42,2
28631,40,2
28632,60,2
28633,60,2
28634,48,2
28635,37,2
28636,53,2
28637,35,2
28638,39,2
28639,45,2
28640,37,2
28641,805,5
28642,58,2
28643,49,2
28644,36,2
28645,58,2
28646,53,2
28647,46,2
28648,817,5
28649,1012,5
28650,75,3
28651,162,4
28652,175,4
28653,69,2
28654,68,2
28655,44,2
28656,1023,5
28657,58,2
28658,51,2
28659,39,2
28660,35,2
28661,64,2
28662,43,2
28663,158,4
28664,51,2
28665,42,2
28666,63,2
28667,58,2
28668,46,2
28669,43,2
28670,61,2
28671,55,2
28672,42,2
28673,184,4
28674,1035,5
28675,77,3
28676,60,2
28677,42,2
28678,54,2
28679,58,2
28680,57,2
28681,32,1
28682,34,2
28683,944,5
28684,32,1
28685,42,2
28686,51,2
28687,169,4
28688,20,1
28689,61,2
28690,44,2
28691,57,2
28692,43,2
28693,43,2
28694,51,2
28695,48,2
28696,167,4
28697,38,2
28698,61,2
28699,38,2
28700,71,3
28701,38,2
28702,52,2
28703,42,2
28704,39,2
28705,65,2
28706,32,1
28707,54,2
28708,40,2
28709,154,4
28710,53,2
28711,67,2
28712,72,3
28713,48,2
28714,62,2
28715,57,2
28716,59,2
28717,47,2
28718,157,4
28719,35,2
28720,57,2
28721,72,3
28722,39,2
28723,30,1
28724,163,4
28725,188,4
28726,56,2
28727,50,2
28728,43,2
28729,36,2
28730,45,2
28731,30,1
28732,48,2
28733,68,2
28734,57,2
28735,47,2
28736,56,2
28737,903,5
28738,63,2
28739,47,2
28740,63,2
28741,64,2
28742,50,2
28743,171,4
28744,1020,5
28745,54,2
28746,65,2
28747,58,2
28748,53,2
28749,171,4
28750,34,2
28751,55,2
28752,41,2
28753,165,4
28754,55,2
28755,166,4
28756,56,2
28757,52,2
28758,60,2
28759,685,5
28760,822,5
28761,165,4
28762,29,1
28763,48,2
28764,49,2
28765,56,2
28766,54,2
28767,31,1
28768,180,4
28769,168,4
28770,56,2
28771,35,2
28772,47,2
28773,50,2
28774,92,3
28775,1033,5
28776,36,2
28777,53,2
28778,48,2
28779,44,2
28780,164,4
28781,36,2
28782,60,2
28783,69,2
28784,67,2
28785,41,2
28786,183,4
28787,48,2
28788,59,2
28789,50,2
28790,166,4
28791,169,4
28792,50,2
28793,49,2
28794,65,2
28795,166,4
28796,43,2
28797,50,2
28798,42,2
28799,144,3
28800,51,2
28801,65,2
28802,48,2
28803,47,2
28804,51,2
28805,839,5
28806,29,1
28807,70,3
28808,54,2
28809,59,2
28810,36,2
28811,46,2
28812,46,2
28813,176,4
28814,157,4
28815,52,2
28816,178,4
28817,61,2
28818,59,2
28819,33,2
28820,64,2
28821,43,2
28822,46,2
28823,56,2
28824,54,2
28825,37,2
28826,27,1
28827,177,4
28828,187,4
28829,59,2
28830,164,4
28831,54,2
28832,178,4
28833,35,2
28834,60,2
28835,56,2
28836,50,2
28837,55,2
28838,46,2
28839,50,2
28840,52,2
28841,50,2
28842,56,2
28843,48,2
28844,49,2
28845,47,2
28846,71,3
28847,101,3
28848,47,2
28849,36,2
28850,45,2
28851,47,2
28852,240,5
28853,61,2
28854,43,2
28855,59,2
28856,61,2
28857,696,5
28858,157,4
28859,52,2
28860,188,4
28861,155,4
28862,48,2
28863,39,2
28864,1013,5
28865,822,5
28866,35,2
28867,53,2
28868,135,3
28869,61,2
28870,61,2
28871,66,2
28872,67,2
28873,53,2
28874,38,2
28875,45,2
28876,43,2
28877,63,2
28878,48,2
28879,44,2
28880,96,3
28881,45,2
28882,151,4
28883,170,4
28884,31,1
28885,50,2
28886,1024,5
28887,64,2
28888,58,2
28889,56,2
28890,57,2
28891,53,2
28892,40,2
28893,55,2
28894,172,4
28895,28,1
28896,39,2
28897,70,3
28898,46,2
28899,28,1
28900,39,2
28901,36,2
28902,49,2
28903,59,2
28904,58,2
28905,63,2
28906,40,2
28907,43,2
28908,43,2
28909,170,4
28910,41,2
28911,66,2
28912,31,1
28913,37,2
28914,68,2
28915,45,2
28916,60,2
28917,45,2
28918,69,2
28919,50,2
28920,64,2
28921,34,2
28922,57,2
28923,51,2
28924,48,2
28925,53,2
28926,52,2
28927,50,2
28928,25,1
28929,49,2
28930,50,2
28931,33,2
28932,52,2
28933,43,2
28934,174,4
28935,31,1
28936,44,2
28937,44,2
28938,1015,5
28939,58,2
28940,53,2
28941,157,4
28942,50,2
28943,37,2
28944,40,2
28945,47,2
28946,1033,5
28947,43,2
28948,53,2
28949,37,2
28950,40,2
28951,48,2
28952,55,2
28953,51,2
28954,44,2
28955,41,2
28956,46,2
28957,181,4
28958,48,2
28959,33,2
28960,41,2
28961,43,2
28962,46,2
28963,45,2
28964,56,2
28965,47,2
28966,30,1
28967,52,2
28968,177,4
28969,66,2
28970,36,2
28971,45,2
28972,170,4
28973,47,2
28974,50,2
28975,61,2
28976,58,2
28977,44,2
28978,50,2
28979,1046,5
28980,709,5
28981,46,2
28982,41,2
28983,64,2
28984,42,2
28985,45,2
28986,60,2
28987,46,2
28988,123,3
28989,32,1
28990,29,1
28991,56,2
28992,166,4
28993,54,2
28994,65,2
28995,41,2
28996,51,2
28997,32,1
28998,60,2
28999,59,2
29000,52,2
29001,35,2
29002,53,2
29003,242,5
29004,51,2
29005,153,4
29006,69,2
29007,43,2
29008,36,2
29009,59,2
29010,27,1
29011,59,2
29012,33,2
29013,183,4
29014,40,2
29015,139,3
29016,61,2
29017,63,2
29018,39,2
29019,62,2
29020,52,2
29021,36,2
29022,50,2
29023,51,2
29024,47,2
29025,62,2
29026,43,2
29027,56,2
29028,72,3
29029,45,2
29030,43,2
29031,57,2
29032,53,2
29033,47,2
29034,44,2
29035,169,4
29036,48,2
29037,709,5
29038,49,2
29039,241,5
29040,169,4
29041,56,2
29042,21,1
29043,256,5
29044,171,4
29045,56,2
29046,38,2
29047,46,2
29048,31,1
29049,50,2
29050,22,1
29051,154,4
29052,39,2
29053,63,2
29054,166,4
29055,50,2
29056,64,2
29057,47,2
29058,59,2
29059,44,2
29060,37,2
29061,68,2
29062,72,3
29063,42,2
29064,56,2
29065,167,4
29066,71,3
29067,47,2
29068,43,2
29069,73,3
29070,59,2
29071,54,2
29072,71,3
29073,52,2
29074,52,2
29075,35,2
29076,65,2
29077,62,2
29078,49,2
29079,56,2
29080,57,2
29081,57,2
29082,38,2
29083,30,1
29084,57,2
29085,45,2
29086,40,2
29087,42,2
29088,50,2
29089,50,2
29090,39,2
29091,59,2
29092,45,2
29093,48,2
29094,43,2
29095,57,2
29096,43,2
29097,30,1
29098,1023,5
29099,175,4
29100,249,5
29101,1035,5
29102,46,2
29103,65,2
29104,39,2
29105,173,4
29106,63,2
29107,169,4
29108,56,2
29109,55,2
29110,43,2
29111,63,2
29112,824,5
29113,65,2
29114,173,4
29115,40,2
29116,1021,5
29117,1010,5
29118,34,2
29119,58,2
29120,58,2
29121,69,2
29122,45,2
29123,44,2
